Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,cash_win,lineup_rating,cash_result
3738,4854397521,bvert3838,0,126.16,DST Saints  FLEX Breece Hall QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Puka Nacua WR Chris Olave WR Kayshon Boutte,False,17.27350862272359,Loss
3741,4847626751,DavyHuff,0,126.14001,DST Rams  FLEX James Conner QB Jalen Hurts RB Christian McCaffrey RB Javonte Williams TE Brenton Strange WR Jaxon Smith-Njigba WR DeVonta Smith WR Chris Olave,False,16.487409745799887,Loss
3741,4848841636,just_win_now,0,126.14,DST Rams  FLEX Marvin Harrison Jr. QB Dak Prescott RB James Conner RB J.K. Dobbins TE Juwan Johnson WR CeeDee Lamb WR Zay Flowers WR Keon Coleman,False,9.956742152895309,Loss
3741,4854465194,SBlanchard,0,126.14,DST Patriots  FLEX CeeDee Lamb QB Jalen Hurts RB Christian McCaffrey RB Kenneth Walker III TE Jake Tonges WR Garrett Wilson WR Ricky Pearsall WR Kayshon Boutte,False,10.380026163546534,Loss
3744,4849731585,bkwhit15,0,126.12,DST Colts  FLEX Chris Olave QB Josh Allen RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,False,18.30148407716227,Loss
3745,4848244521,cmgdodgers,0,126.1,DST Cowboys  FLEX Travis Kelce QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Chris Olave WR Calvin Ridley,False,18.785237232192245,Loss
3746,4852325474,bossman807,0,126.08,DST Cardinals  FLEX DeVonta Smith QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Puka Nacua WR Garrett Wilson WR Joshua Palmer,False,14.774117321735414,Loss
3747,4854393546,tjeezy009,0,126.04,DST Rams  FLEX Travis Hunter QB Joe Burrow RB Christian McCaffrey RB Tony Pollard TE Harold Fannin Jr. WR Ja'Marr Chase WR Tetairoa McMillan WR Keon Coleman,False,18.46273512883893,Loss
3747,4854450748,Tonemello,0,126.03999,DST Titans  FLEX Ricky Pearsall QB Joe Burrow RB Javonte Williams RB David Montgomery TE Brenton Strange WR Ja'Marr Chase WR Brian Thomas Jr. WR Tee Higgins,False,11.347532473606469,Loss
3749,4854204542,Michaelodeon,0,126.020004,DST Cowboys  FLEX Christian McCaffrey QB Josh Allen RB Isiah Pacheco RB Dylan Sampson TE Dalton Kincaid WR Amon-Ra St. Brown WR George Pickens WR Hollywood Brown,False,9.39236347202701,Loss
3750,4845698750,jflab,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4846052091,vaughnk2,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4846052206,ThisGuyTravis,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4846133806,sarcbas,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4846428773,RjWins,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4846639712,evschlough,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4846914305,shinsplints19,0,126.00001,DST Rams  FLEX Chase Brown QB Lamar Jackson RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.554480565134085,Loss
3750,4847286801,peterprocter,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4847316349,chrispat23,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4849502999,cejohnson42,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4850002330,MrRay007,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4850137819,Grand_Pippy,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4851446889,btcarroll,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4851493332,onwaiver,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4851748098,ryder_back,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4851762328,bkukor,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Michael Pittman Jr. WR Chris Olave,False,20.05508926414591,Loss
3750,4851935105,dkann86,0,126.00001,DST Rams  FLEX Christian McCaffrey QB Lamar Jackson RB Chase Brown RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.554480565134085,Loss
3750,4852268863,McRopeKey,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4852294763,KICKERSWIN,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4853216379,mikeyp72,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4853338087,bhodgman,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4853388819,CBusBucks2022,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4853525559,mkayers3,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4853783952,TrufflingTrail,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4854032132,bigbadbrooke,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4854082693,HAHNY0L0,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4854084422,Capt1anClutch,0,126.00001,DST Rams  FLEX Chase Brown QB Lamar Jackson RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.554480565134085,Loss
3750,4854269538,mikebelcher85,0,126.00001,DST Rams  FLEX Kyren Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,False,22.55448056513408,Loss
3750,4852367767,AJCSOUP,0,126.0,DST Panthers  FLEX Hollywood Brown QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Grant Calcaterra WR CeeDee Lamb WR Jaxon Smith-Njigba WR Chris Olave,False,18.019294736728124,Loss
3779,4847909825,Donkeysaurus,0,125.98,DST Browns  FLEX Christian McCaffrey QB Justin Fields RB Javonte Williams RB Travis Etienne Jr. TE Harold Fannin Jr. WR Puka Nacua WR Garrett Wilson WR DK Metcalf,False,17.475072437319408,Loss
3779,4849975411,ajdetes,0,125.98,DST Titans  FLEX Cedric Tillman QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Harold Fannin Jr. WR Ja'Marr Chase WR Brian Thomas Jr. WR Garrett Wilson,False,17.87820006651105,Loss
3781,4851821021,looger3183,0,125.96,DST Seahawks  FLEX Garrett Wilson QB Mac Jones RB Breece Hall RB D'Andre Swift TE Jake Tonges WR CeeDee Lamb WR Puka Nacua WR Courtland Sutton,False,8.465169924886238,Loss
3781,4854162113,lifeballer10,0,125.96,DST Saints  FLEX Derrick Henry QB Mac Jones RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR CeeDee Lamb WR Ricky Pearsall WR Hollywood Brown,False,17.87820006651105,Loss
3783,4852224390,Pats0523,0,125.92,DST Patriots  FLEX Keon Coleman QB Josh Allen RB Javonte Williams RB Travis Etienne Jr. TE Trey McBride WR CeeDee Lamb WR Hollywood Brown WR Kayshon Boutte,False,10.037367678733636,Loss
3784,4852802865,baldwinrye,0,125.9,DST Saints  FLEX Hollywood Brown QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Brian Thomas Jr. WR Jerry Jeudy,False,19.67211801641385,Loss
3784,4853576345,YoungRaven,0,125.9,DST Rams  FLEX James Conner QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tetairoa McMillan WR Hollywood Brown WR Chris Olave,False,21.72806892529122,Loss
3784,4854460316,Corassie,0,125.899994,DST Dolphins  FLEX J.K. Dobbins QB Kyler Murray RB James Cook RB Dylan Sampson TE Sam LaPorta WR Puka Nacua WR Marvin Harrison Jr. WR Jerry Jeudy,False,4.3331117256719205,Loss
3787,4850357306,mttlhmn,0,125.88,DST Rams  FLEX Christian McCaffrey QB Justin Fields RB James Conner RB Travis Etienne Jr. TE Tyler Warren WR Puka Nacua WR Chris Olave WR Cedric Tillman,False,17.918512829430213,Loss
3788,4852554564,Jordo300,0,125.86,DST Saints  FLEX Derrick Henry QB Mac Jones RB Christian McCaffrey RB Jahmyr Gibbs TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,False,19.69227439787343,Loss
3788,4852735647,Bruce52,0,125.86,DST Saints  FLEX Christian McCaffrey QB Joe Flacco RB Jaylen Warren RB Zach Charbonnet TE Juwan Johnson WR Ja'Marr Chase WR Brian Thomas Jr. WR Marvin Harrison Jr.,False,13.101137660590107,Loss
3790,4852475637,calicane247,0,125.840004,DST Ravens  FLEX Trey McBride QB Joe Burrow RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Hollywood Brown WR Calvin Ridley,False,20.579155182095043,Loss
3790,4847435038,pinemarten,0,125.84,DST Lions  FLEX Brenton Strange QB Joe Burrow RB Christian McCaffrey RB James Conner TE Tyler Warren WR Ja'Marr Chase WR DJ Moore WR Cedric Tillman,False,14.008174826271299,Loss
3790,4854441413,toeknee8883,0,125.84,DST Rams  FLEX Brenton Strange QB Trevor Lawrence RB Chase Brown RB Travis Etienne Jr. TE Travis Kelce WR Ja'Marr Chase WR Brian Thomas Jr. WR Hollywood Brown,False,17.41460329294066,Loss
3793,4854378012,remodelguru357,0,125.81999,DST Bengals  FLEX Jonathan Taylor QB Aaron Rodgers RB Kyren Williams RB Kenneth Walker III TE Sam LaPorta WR Puka Nacua WR Khalil Shakir WR Calvin Ridley,False,6.3689062530897065,Loss
3794,4852825275,jjcottrell19,0,125.80001,DST Saints  FLEX TreVeyon Henderson QB Lamar Jackson RB De'Von Achane RB Dylan Sampson TE Hunter Henry WR CeeDee Lamb WR Zay Flowers WR Chris Olave,False,8.948923079916206,Loss
3794,4848582578,sieve30mtu,0,125.8,DST Rams  FLEX James Conner QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Garrett Wilson WR Jaxon Smith-Njigba WR Hollywood Brown,False,21.889319976967872,Loss
3794,4851933312,JCHerceg,0,125.8,DST Rams  FLEX James Conner QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Garrett Wilson WR Jaxon Smith-Njigba WR Hollywood Brown,False,21.889319976967872,Loss
3794,4850069379,MDalum,0,125.799995,DST Saints  FLEX Calvin Ridley QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Ricky Pearsall WR Hollywood Brown,False,21.24431577026125,Loss
3794,4854000384,matthewjameslogan,0,125.799995,DST Chiefs  FLEX Tetairoa McMillan QB Kyler Murray RB Christian McCaffrey RB Jonathan Taylor TE Brenton Strange WR Zay Flowers WR Marvin Harrison Jr. WR DeVonta Smith,False,13.988018444811715,Loss
3794,4854472337,yinzer11,0,125.799995,DST Steelers  FLEX Rashid Shaheed QB Lamar Jackson RB Chuba Hubbard RB Javonte Williams TE Trey McBride WR Zay Flowers WR Marvin Harrison Jr. WR Khalil Shakir,False,7.59844552212421,Loss
3800,4851089231,tejeda1967,0,125.78,DST Rams  FLEX Travis Etienne Jr. QB Justin Fields RB Christian McCaffrey RB Breece Hall TE Harold Fannin Jr. WR Puka Nacua WR Jaxon Smith-Njigba WR Calvin Ridley,False,20.700093470852536,Loss
3800,4852466754,srt719,0,125.77999,DST Rams  FLEX A.J. Brown QB Justin Fields RB Jahmyr Gibbs RB Travis Etienne Jr. TE Brenton Strange WR Ja'Marr Chase WR Garrett Wilson WR Elic Ayomanor,False,13.846923774594641,Loss
3802,4848670433,AFL22,0,125.76,DST Panthers  FLEX Ricky Pearsall QB Mac Jones RB Chase Brown RB Kyren Williams TE Travis Kelce WR CeeDee Lamb WR Puka Nacua WR Chris Olave,False,15.096619425088727,Loss
3802,4854167001,ModernMarvels,0,125.76,DST Patriots  FLEX Travis Etienne Jr. QB Mac Jones RB Derrick Henry RB Christian McCaffrey TE Trey McBride WR Zay Flowers WR Ricky Pearsall WR Cedric Tillman,False,16.38662783850198,Loss
3804,4851656775,KNB1123,0,125.74,DST Broncos  FLEX Malik Nabers QB Trevor Lawrence RB Chase Brown RB Javonte Williams TE Hunter Henry WR Tee Higgins WR Marvin Harrison Jr. WR Jerry Jeudy,False,10.420338926465694,Loss
3804,4854484384,Aps916,0,125.73999,DST Rams  FLEX Chase Brown QB Dak Prescott RB James Conner RB Javonte Williams TE Dalton Kincaid WR Courtland Sutton WR DK Metcalf WR Davante Adams,False,11.54909628820229,Loss
3806,4854445692,usgolfdesk8,0,125.71999,DST Rams  FLEX Trey McBride QB Josh Allen RB James Conner RB Travis Etienne Jr. TE Brenton Strange WR Malik Nabers WR DJ Moore WR Hollywood Brown,False,13.74614186729673,Loss
3807,4852673189,goldenstars,0,125.700005,DST Titans  FLEX Travis Etienne Jr. QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Zay Flowers WR Tee Higgins WR Hollywood Brown,False,21.324941296099574,Loss
3807,4854474652,examish21,0,125.700005,DST Broncos  FLEX CeeDee Lamb QB Sam Darnold RB D'Andre Swift RB Isiah Pacheco TE Tyler Warren WR Zay Flowers WR Jaxon Smith-Njigba WR George Pickens,False,6.469688160387617,Loss
3807,4853734712,ltothev13,0,125.7,DST Rams  FLEX Travis Etienne Jr. QB Lamar Jackson RB Chase Brown RB James Conner TE Tyler Warren WR Jaxon Smith-Njigba WR Ricky Pearsall WR Chris Olave,False,16.144751260986993,Loss
3807,4853953356,ArrowheadRed88,0,125.7,DST Rams  FLEX TreVeyon Henderson QB Drake Maye RB Christian McCaffrey RB James Conner TE Harold Fannin Jr. WR CeeDee Lamb WR Brian Thomas Jr. WR Kayshon Boutte,False,16.406784219961562,Loss
3807,4854414502,FriskyMan22,0,125.7,DST Cowboys  FLEX Zay Flowers QB Drake Maye RB Christian McCaffrey RB RJ Harvey TE Pat Freiermuth WR Puka Nacua WR A.J. Brown WR Cooper Kupp,False,11.367688855066051,Loss
3812,4849736868,Szentiger,0,125.68,DST Cowboys  FLEX Christian McCaffrey QB Patrick Mahomes RB Jahmyr Gibbs RB Breece Hall TE Noah Gray WR Davante Adams WR Tetairoa McMillan WR Hollywood Brown,False,13.403483382483836,Loss
3813,4854452107,jammings,0,125.66,DST Rams  FLEX Breece Hall QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Zay Flowers WR Keon Coleman,False,20.800875378150447,Loss
3813,4852163985,broncofan_27,0,125.659996,DST Patriots  FLEX Chase Brown QB Mac Jones RB Derrick Henry RB Christian McCaffrey TE Juwan Johnson WR Garrett Wilson WR Jaxon Smith-Njigba WR Cedric Tillman,False,15.721467250335772,Loss
3815,4854440705,krcrooks,0,125.63999,DST Steelers  FLEX Jaylen Waddle QB Joe Burrow RB Jaylen Warren RB Dylan Sampson TE Tyler Warren WR Ja'Marr Chase WR Brian Thomas Jr. WR Stefon Diggs,False,7.417038088987972,Loss
3816,4850835650,24mds,0,125.62,DST Colts  FLEX James Conner QB Josh Allen RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Ricky Pearsall WR Chris Olave,False,17.5960107260769,Loss
3816,4853792064,huronriverrat,0,125.62,DST Cardinals  FLEX Trey McBride QB Josh Allen RB James Conner RB Kyren Williams TE Brenton Strange WR CeeDee Lamb WR Jaxon Smith-Njigba WR Elic Ayomanor,False,11.24675056630856,Loss
3816,4853876479,racer182,0,125.62,DST Cowboys  FLEX Tetairoa McMillan QB Josh Allen RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Garrett Wilson WR Jaxon Smith-Njigba WR Hollywood Brown,False,16.971162900829857,Loss
3816,4853999541,brighambecker,0,125.62,DST Cowboys  FLEX Hollywood Brown QB Josh Allen RB Christian McCaffrey RB Travis Etienne Jr. TE Juwan Johnson WR Garrett Wilson WR Jaxon Smith-Njigba WR Tetairoa McMillan,False,16.97116290082986,Loss
3816,4854218563,circuit7,0,125.619995,DST Cowboys  FLEX CeeDee Lamb QB Josh Allen RB Chuba Hubbard RB D'Andre Swift TE Dalton Kincaid WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Hollywood Brown,False,9.45283261640576,Loss
3816,4853746396,TimmyTX,0,125.61999,DST Broncos  FLEX Keon Coleman QB Josh Allen RB Chuba Hubbard RB Travis Etienne Jr. TE Brenton Strange WR Puka Nacua WR Jaxon Smith-Njigba WR Tetairoa McMillan,False,10.420338926465694,Loss
3822,4850244941,neramirez12,0,125.6,DST Rams  FLEX Chase Brown QB Lamar Jackson RB Christian McCaffrey RB Chuba Hubbard TE Harold Fannin Jr. WR Zay Flowers WR Hollywood Brown WR Calvin Ridley,False,21.183846625882506,Loss
3823,4847965797,railman305,0,125.58,DST Rams  FLEX Kyren Williams QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Michael Pittman Jr.,False,20.417904130418385,Loss
3823,4848615884,e4e5nf3nc6,0,125.58,DST Rams  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,False,22.917295431406558,Loss
3823,4849995802,giantsquid,0,125.58,DST Rams  FLEX Kyren Williams QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,False,22.917295431406558,Loss
3823,4852716711,JaredM036,0,125.58,DST Rams  FLEX Christian McCaffrey QB Justin Fields RB De'Von Achane RB Kyren Williams TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,False,22.917295431406558,Loss
3823,4852951311,hile75,0,125.58,DST Browns  FLEX Ja'Marr Chase QB Justin Fields RB Christian McCaffrey RB James Conner TE Brenton Strange WR Jaxon Smith-Njigba WR DK Metcalf WR Cedric Tillman,False,16.547878890178634,Loss
3823,4853348054,olegopher,0,125.58,DST Rams  FLEX Kyren Williams QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,False,22.917295431406558,Loss
3823,4853648835,huitcinq,0,125.58,DST Steelers  FLEX Jameson Williams QB Justin Fields RB Chase Brown RB Alvin Kamara TE Hunter Henry WR CeeDee Lamb WR Puka Nacua WR Elic Ayomanor,False,12.456133453883481,Loss
3823,4854057993,Jboss24,0,125.58,DST Rams  FLEX Kyren Williams QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,False,22.917295431406558,Loss
3823,4854460890,yags123,0,125.58,DST Rams  FLEX Kyren Williams QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR Jaxon Smith-Njigba WR Hollywood Brown,False,22.917295431406558,Loss
